Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","1,047,072","1,058,762","1,068,762","956,024","798,694","78,974","62,246","41,995","158,374","138,586","17,934","18,550","56.85%"
"YoY %","-1.10%","-0.94%","11.79%","19.70%","911.34%","26.87%","48.22%","-73.48%","14.28%","672.76%","-3.32%","-",""
"Horiz. %","5,644.59%","5,707.61%","5,761.52%","5,153.77%","4,305.63%","425.74%","335.56%","226.39%","853.77%","747.09%","96.68%","100.00%",""
"PBT","186,422","186,861","182,431","168,451","133,157","22,301","20,392","15,046","24,014","4,706","-2,184","-8,441","-"
"YoY %","-0.23%","2.43%","8.30%","26.51%","497.09%","9.36%","35.53%","-37.34%","410.28%","315.48%","74.13%","-",""
"Horiz. %","-2,208.53%","-2,213.73%","-2,161.25%","-1,995.63%","-1,577.50%","-264.20%","-241.58%","-178.25%","-284.49%","-55.75%","25.87%","100.00%",""
"Tax","-44,512","-44,906","-43,877","-42,654","-33,330","-6,162","-5,332","-3,552","-401","862","-269","-478","65.18%"
"YoY %","0.88%","-2.35%","-2.87%","-27.97%","-440.90%","-15.57%","-50.11%","-785.79%","-146.52%","420.45%","43.72%","-",""
"Horiz. %","9,312.13%","9,394.56%","9,179.29%","8,923.43%","6,972.80%","1,289.12%","1,115.48%","743.10%","83.89%","-180.33%","56.28%","100.00%",""
"NP","141,910","141,955","138,554","125,797","99,827","16,139","15,060","11,494","23,613","5,568","-2,453","-8,919","-"
"YoY %","-0.03%","2.45%","10.14%","26.02%","518.55%","7.16%","31.02%","-51.32%","324.08%","326.99%","72.50%","-",""
"Horiz. %","-1,591.10%","-1,591.60%","-1,553.47%","-1,410.44%","-1,119.26%","-180.95%","-168.85%","-128.87%","-264.75%","-62.43%","27.50%","100.00%",""
"NP to SH","141,806","141,804","138,415","124,471","99,624","16,139","15,060","11,494","23,613","5,568","-2,453","-8,919","-"
"YoY %","0.00%","2.45%","11.20%","24.94%","517.29%","7.16%","31.02%","-51.32%","324.08%","326.99%","72.50%","-",""
"Horiz. %","-1,589.93%","-1,589.91%","-1,551.91%","-1,395.57%","-1,116.99%","-180.95%","-168.85%","-128.87%","-264.75%","-62.43%","27.50%","100.00%",""
"Tax Rate","23.88    %","24.03    %","24.05    %","25.32    %","25.03    %","27.63    %","26.15    %","23.61    %","1.67    %","-18.32    %","-     %","-     %","-"
"YoY %","-0.62%","-0.08%","-5.02%","1.16%","-9.41%","5.66%","10.76%","1,313.77%","109.12%","0.00%","0.00%","-",""
"Horiz. %","-130.35%","-131.17%","-131.28%","-138.21%","-136.63%","-150.82%","-142.74%","-128.88%","-9.12%","100.00%","-","-",""
"Total Cost","905,162","916,807","930,208","830,227","698,867","62,835","47,186","30,501","134,761","133,018","20,387","27,469","47.87%"
"YoY %","-1.27%","-1.44%","12.04%","18.80%","1,012.23%","33.16%","54.70%","-77.37%","1.31%","552.46%","-25.78%","-",""
"Horiz. %","3,295.21%","3,337.61%","3,386.39%","3,022.41%","2,544.20%","228.75%","171.78%","111.04%","490.59%","484.25%","74.22%","100.00%",""
"Net Worth","1,023,722","1,023,722","977,843","789,951","558,059","108,260","93,444","81,679","72,599","49,030","27,613","29,358","47.59%"
"YoY %","0.00%","4.69%","23.79%","41.55%","415.48%","15.86%","14.40%","12.51%","48.07%","77.56%","-5.94%","-",""
"Horiz. %","3,487.02%","3,487.02%","3,330.74%","2,690.74%","1,900.87%","368.76%","318.29%","278.22%","247.29%","167.01%","94.06%","100.00%",""
"Div","-","0","18,566","28,030","14,881","2,729","2,721","3,630","-","-","-","-","-"
"YoY %","0.00%","0.00%","-33.76%","88.36%","445.26%","0.28%","-25.03%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","511.45%","772.15%","409.94%","75.18%","74.97%","100.00%","-","-","-","-",""
"Div Payout %","-     %","-     %","13.41    %","22.52    %","14.94    %","16.91    %","18.07    %","31.58    %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","-40.45%","50.74%","-11.65%","-6.42%","-42.78%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","42.46%","71.31%","47.31%","53.55%","57.22%","100.00%","-","-","-","-",""
"Net Worth","1,023,722","1,023,722","977,843","789,951","558,059","108,260","93,444","81,679","72,599","49,030","27,613","29,358","47.59%"
"YoY %","0.00%","4.69%","23.79%","41.55%","415.48%","15.86%","14.40%","12.51%","48.07%","77.56%","-5.94%","-",""
"Horiz. %","3,487.02%","3,487.02%","3,330.74%","2,690.74%","1,900.87%","368.76%","318.29%","278.22%","247.29%","167.01%","94.06%","100.00%",""
"NOSH","1,233,401","1,233,401","1,237,777","509,646","372,039","90,975","90,722","90,754","90,749","90,796","58,753","58,716","40.28%"
"YoY %","0.00%","-0.35%","142.87%","36.99%","308.95%","0.28%","-0.04%","0.01%","-0.05%","54.54%","0.06%","-",""
"Horiz. %","2,100.61%","2,100.61%","2,108.06%","867.98%","633.62%","154.94%","154.51%","154.57%","154.56%","154.64%","100.06%","100.00%",""
"NP Margin","13.55    %","13.41    %","12.96    %","13.16    %","12.50    %","20.44    %","24.19    %","27.37    %","14.91    %","4.02    %","-13.68    %","-48.08    %","-"
"YoY %","1.04%","3.47%","-1.52%","5.28%","-38.85%","-15.50%","-11.62%","83.57%","270.90%","129.39%","71.55%","-",""
"Horiz. %","-28.18%","-27.89%","-26.96%","-27.37%","-26.00%","-42.51%","-50.31%","-56.93%","-31.01%","-8.36%","28.45%","100.00%",""
"ROE","13.85    %","13.85    %","14.16    %","15.76    %","17.85    %","14.91    %","16.12    %","14.07    %","32.53    %","11.36    %","-8.88    %","-30.38    %","-"
"YoY %","0.00%","-2.19%","-10.15%","-11.71%","19.72%","-7.51%","14.57%","-56.75%","186.36%","227.93%","70.77%","-",""
"Horiz. %","-45.59%","-45.59%","-46.61%","-51.88%","-58.76%","-49.08%","-53.06%","-46.31%","-107.08%","-37.39%","29.23%","100.00%",""
"RPS","84.89","85.84","86.35","187.59","214.68","86.81","68.61","46.27","174.52","152.63","30.52","31.59","11.81%"
"YoY %","-1.11%","-0.59%","-53.97%","-12.62%","147.30%","26.53%","48.28%","-73.49%","14.34%","400.10%","-3.39%","-",""
"Horiz. %","268.72%","271.73%","273.35%","593.83%","679.58%","274.80%","217.19%","146.47%","552.45%","483.16%","96.61%","100.00%",""
"EPS","11.48","11.50","11.15","23.32","26.78","17.74","16.60","12.67","26.02","8.18","-4.18","-15.19","-"
"YoY %","-0.17%","3.14%","-52.19%","-12.92%","50.96%","6.87%","31.02%","-51.31%","218.09%","295.69%","72.48%","-",""
"Horiz. %","-75.58%","-75.71%","-73.40%","-153.52%","-176.30%","-116.79%","-109.28%","-83.41%","-171.30%","-53.85%","27.52%","100.00%",""
