F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","14-Aug-2019","30-Jun-2019","2","2,161,700","419,100","401,900","399,800","312,466","35,308,657","78.16%","18.59%","1.13%","4,463,800","48.43","48.43","9.00","9.00","7.00","7.00","7.9100","7.91"," -21.68%"," 24.47%","28-Jun-2019","7.15","14.76","79.83","0.90","1.25%","0.98%","14-Aug-2019","7.21","14.89","80.50","0.91","1.24%","0.97%"
"31-Dec-2019","24-May-2019","31-Mar-2019","1","2,277,700","542,000","516,000","510,500","312,466","34,773,001","61.21%","22.65%","1.47%","4,463,800","51.03","51.03","11.40","11.40","7.00","7.00","7.7900","7.79"," 50.72%"," 64.36%","29-Mar-2019","6.69","13.11","58.50","0.86","1.71%","1.05%","24-May-2019","6.52","12.78","57.01","0.84","1.75%","1.07%"
"31-Dec-2018","22-Feb-2019","31-Dec-2018","4","2,388,500","355,300","326,900","338,700","401,742","35,353,296","118.61%","13.69%","0.96%","4,463,800","53.51","53.51","7.60","7.60","9.00","9.00","7.9200","7.92"," -0.67%"," 396.63%","31-Dec-2018","6.70","12.52","88.30","0.85","1.13%","1.34%","22-Feb-2019","6.92","12.93","91.20","0.87","1.10%","1.30%"
"31-Dec-2018","19-Nov-2018","30-Sep-2018","3","2,229,200","351,100","339,200","341,000","312,466","35,397,933","91.63%","15.22%","0.96%","4,463,800","49.94","49.94","7.60","7.60","7.00","7.00","7.9300","7.93"," 6.16%"," -49.89%","28-Sep-2018","6.06","12.13","79.33","0.76","1.26%","1.16%","19-Nov-2018","6.60","13.22","86.40","0.83","1.16%","1.06%"
"31-Dec-2018","07-Aug-2018","30-Jun-2018","2","2,141,800","318,500","309,200","321,200","312,466","34,594,450","97.28%","14.44%","0.93%","4,463,800","47.98","47.98","7.20","7.20","7.00","7.00","7.7500","7.75"," 3.41%"," -42.28%","29-Jun-2018","5.92","12.34","82.27","0.76","1.22%","1.18%","07-Aug-2018","6.46","13.46","89.78","0.83","1.11%","1.08%"
"31-Dec-2018","14-May-2018","31-Mar-2018","1","2,020,800","319,200","309,000","310,600","312,466","33,076,757","100.60%","15.29%","0.94%","4,463,800","45.27","45.27","7.00","7.00","7.00","7.00","7.4100","7.41"," 355.43%"," -54.07%","30-Mar-2018","7.05","15.57","101.32","0.95","0.99%","0.99%","14-May-2018","7.14","15.77","102.61","0.96","0.97%","0.98%"
"31-Dec-2017","13-Feb-2018","31-Dec-2017","4","2,434,500","42,000","47,100","68,200","401,742","34,817,640","589.06%","1.93%","0.20%","4,463,800","54.54","54.54","1.50","1.50","9.00","9.00","7.8000","7.80"," -89.98%"," -87.13%","29-Dec-2017","7.42","13.61","485.65","0.95","0.21%","1.21%","13-Feb-2018","7.08","12.98","463.40","0.91","0.22%","1.27%"
"31-Dec-2017","03-Nov-2017","30-Sep-2017","3","2,315,800","706,200","695,800","680,500","312,466","36,424,607","45.92%","30.05%","1.87%","4,463,800","51.88","51.88","15.20","15.20","7.00","7.00","8.1600","8.16"," 22.28%"," 407.08%","29-Sep-2017","7.30","14.07","47.89","0.89","2.09%","0.96%","03-Nov-2017","7.11","13.70","46.64","0.87","2.14%","0.98%"
"31-Dec-2017","09-Aug-2017","30-Jun-2017","2","2,302,500","558,700","553,800","556,500","312,466","36,603,159","56.15%","24.05%","1.52%","4,463,800","51.58","51.58","12.50","12.50","7.00","7.00","8.2000","8.20"," -17.70%"," -58.67%","30-Jun-2017","7.46","14.46","59.84","0.91","1.67%","0.94%","09-Aug-2017","7.33","14.21","58.80","0.89","1.70%","0.95%"
"31-Dec-2017","04-May-2017","31-Mar-2017","1","2,984,900","696,600","693,900","676,200","312,466","37,362,005","46.21%","23.25%","1.81%","4,463,800","66.87","66.87","15.10","15.10","7.00","7.00","8.3700","8.37"," 27.63%"," 18.42%","31-Mar-2017","7.32","10.95","48.32","0.87","2.07%","0.96%","04-May-2017","7.42","11.10","48.98","0.89","2.04%","0.94%"
"31-Dec-2016","10-Feb-2017","31-Dec-2016","4","2,517,500","504,400","499,700","529,800","892,760","38,076,212","168.51%","19.85%","1.39%","4,463,800","56.40","56.40","11.90","11.90","20.00","20.00","8.5300","8.53"," 294.78%"," -29.62%","30-Dec-2016","7.35","13.03","61.93","0.86","1.61%","2.72%","10-Feb-2017","7.60","13.48","64.03","0.89","1.56%","2.63%"
"31-Dec-2016","02-Nov-2016","30-Sep-2016","3","2,292,800","154,600","143,400","134,200","-","34,951,553","- %","6.25%","0.38%","4,463,800","51.36","51.36","3.00","3.00","0.00","0.00","7.8300","7.83"," -90.03%"," -72.25%","30-Sep-2016","7.55","14.70","251.13","0.96","0.40%","0.00%","02-Nov-2016","7.50","14.60","249.47","0.96","0.40%","0.00%"
"31-Dec-2016","04-Aug-2016","30-Jun-2016","2","2,392,400","1,374,100","1,354,700","1,346,600","446,380","34,192,707","33.15%","56.63%","3.94%","4,463,800","53.60","53.60","30.20","30.20","10.00","10.00","7.6600","7.66"," 135.83%"," 80.71%","30-Jun-2016","7.46","13.92","24.73","0.97","4.04%","1.34%","04-Aug-2016","7.50","13.99","24.86","0.98","4.02%","1.33%"
"31-Dec-2016","06-May-2016","31-Mar-2016","1","2,394,400","780,700","795,400","571,000","-","32,585,740","- %","33.22%","1.75%","4,463,800","53.64","53.64","12.80","12.80","0.00","0.00","7.3000","7.30"," -24.14%"," 17.41%","31-Mar-2016","8.90","16.59","69.58","1.22","1.44%","0.00%","06-May-2016","8.34","15.55","65.20","1.14","1.53%","0.00%"
"31-Dec-2015","05-Feb-2016","31-Dec-2015","4","3,312,062","763,133","752,389","752,720","1,004,355","35,397,933","133.43%","22.72%","2.13%","4,463,800","74.20","74.20","16.90","16.90","22.50","22.50","7.9300","7.93"," 55.66%"," -21.51%","31-Dec-2015","9.37","12.63","55.57","1.18","1.80%","2.40%","05-Feb-2016","8.48","11.43","50.29","1.07","1.99%","2.65%"
"31-Dec-2015","04-Nov-2015","30-Sep-2015","3","2,505,584","519,301","504,140","483,564","-","35,844,312","- %","20.12%","1.35%","4,463,800","56.13","56.13","10.80","10.80","0.00","0.00","8.0300","8.03"," -35.11%"," 2.71%","30-Sep-2015","8.80","15.68","81.23","1.10","1.23%","0.00%","04-Nov-2015","9.09","16.19","83.91","1.13","1.19%","0.00%"
"31-Dec-2015","04-Aug-2015","30-Jun-2015","2","2,600,472","772,571","766,431","745,186","334,785","30,755,581","44.93%","29.47%","2.42%","4,463,800","58.26","58.26","16.70","16.70","7.50","7.50","6.8900","6.89"," 53.23%"," 158.67%","30-Jun-2015","7.72","13.25","46.24","1.12","2.16%","0.97%","04-Aug-2015","8.20","14.08","49.12","1.19","2.04%","0.91%"
