Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","1,487,942","1,487,942","1,487,942","1,542,320","1,544,545","1,463,279","1,390,090","1,291,840","1,226,284","1,191,722","1,415,247","1,386,202","0.79%"
"YoY %","0.00%","0.00%","-3.53%","-0.14%","5.55%","5.27%","7.61%","5.35%","2.90%","-15.79%","2.10%","-",""
"Horiz. %","107.34%","107.34%","107.34%","111.26%","111.42%","105.56%","100.28%","93.19%","88.46%","85.97%","102.10%","100.00%",""
"PBT","189,792","189,792","189,792","206,970","250,987","196,386","152,986","64,817","21,053","-27,501","83,658","84,984","9.33%"
"YoY %","0.00%","0.00%","-8.30%","-17.54%","27.80%","28.37%","136.03%","207.88%","176.55%","-132.87%","-1.56%","-",""
"Horiz. %","223.33%","223.33%","223.33%","243.54%","295.33%","231.09%","180.02%","76.27%","24.77%","-32.36%","98.44%","100.00%",""
"Tax","-29,773","-29,773","-29,773","-34,527","-32,247","435","-30,376","-11,172","-6,732","4,320","-8,660","40,902","-"
"YoY %","0.00%","0.00%","13.77%","-7.07%","-7,513.10%","101.43%","-171.89%","-65.95%","-255.83%","149.88%","-121.17%","-",""
"Horiz. %","-72.79%","-72.79%","-72.79%","-84.41%","-78.84%","1.06%","-74.27%","-27.31%","-16.46%","10.56%","-21.17%","100.00%",""
"NP","160,019","160,019","160,019","172,443","218,740","196,821","122,610","53,645","14,321","-23,181","74,998","125,886","2.70%"
"YoY %","0.00%","0.00%","-7.20%","-21.17%","11.14%","60.53%","128.56%","274.59%","161.78%","-130.91%","-40.42%","-",""
"Horiz. %","127.11%","127.11%","127.11%","136.98%","173.76%","156.35%","97.40%","42.61%","11.38%","-18.41%","59.58%","100.00%",""
"NP to SH","128,328","128,328","128,328","142,464","177,915","157,518","108,468","45,144","10,948","-19,765","58,768","105,407","2.21%"
"YoY %","0.00%","0.00%","-9.92%","-19.93%","12.95%","45.22%","140.27%","312.35%","155.39%","-133.63%","-44.25%","-",""
"Horiz. %","121.75%","121.75%","121.75%","135.16%","168.79%","149.44%","102.90%","42.83%","10.39%","-18.75%","55.75%","100.00%",""
"Tax Rate","15.69    %","15.69    %","15.69    %","16.68    %","12.85    %","-0.22    %","19.86    %","17.24    %","31.98    %","-     %","10.35    %","-48.13    %","-"
"YoY %","0.00%","0.00%","-5.94%","29.81%","5,940.91%","-101.11%","15.20%","-46.09%","0.00%","0.00%","121.50%","-",""
"Horiz. %","-32.60%","-32.60%","-32.60%","-34.66%","-26.70%","0.46%","-41.26%","-35.82%","-66.45%","0.00%","-21.50%","100.00%",""
"Total Cost","1,327,923","1,327,923","1,327,923","1,369,877","1,325,805","1,266,458","1,267,480","1,238,195","1,211,963","1,214,903","1,340,249","1,260,316","0.58%"
"YoY %","0.00%","0.00%","-3.06%","3.32%","4.69%","-0.08%","2.37%","2.16%","-0.24%","-9.35%","6.34%","-",""
"Horiz. %","105.36%","105.36%","105.36%","108.69%","105.20%","100.49%","100.57%","98.24%","96.16%","96.40%","106.34%","100.00%",""
"Net Worth","1,269,574","1,269,574","1,269,574","1,187,537","1,120,563","979,976","858,325","731,911","727,985","724,716","748,908","740,655","6.17%"
"YoY %","0.00%","0.00%","6.91%","5.98%","14.35%","14.17%","17.27%","0.54%","0.45%","-3.23%","1.11%","-",""
"Horiz. %","171.41%","171.41%","171.41%","160.34%","151.29%","132.31%","115.89%","98.82%","98.29%","97.85%","101.11%","100.00%",""
"Div","51,315","51,305","51,315","55,101","51,280","43,681","37,978","28,368","20,029","19,377","38,803","48,727","0.58%"
"YoY %","0.02%","-0.02%","-6.87%","7.45%","17.40%","15.01%","33.88%","41.64%","3.36%","-50.06%","-20.37%","-",""
"Horiz. %","105.31%","105.29%","105.31%","113.08%","105.24%","89.64%","77.94%","58.22%","41.10%","39.77%","79.63%","100.00%",""
"Div Payout %","39.99    %","39.98    %","39.99    %","38.68    %","28.82    %","27.73    %","35.01    %","62.84    %","182.95    %","-     %","66.03    %","46.23    %","-1.60%"
"YoY %","0.03%","-0.03%","3.39%","34.21%","3.93%","-20.79%","-44.29%","-65.65%","0.00%","0.00%","42.83%","-",""
"Horiz. %","86.50%","86.48%","86.50%","83.67%","62.34%","59.98%","75.73%","135.93%","395.74%","0.00%","142.83%","100.00%",""
"Net Worth","1,269,574","1,269,574","1,269,574","1,187,537","1,120,563","979,976","858,325","731,911","727,985","724,716","748,908","740,655","6.17%"
"YoY %","0.00%","0.00%","6.91%","5.98%","14.35%","14.17%","17.27%","0.54%","0.45%","-3.23%","1.11%","-",""
"Horiz. %","171.41%","171.41%","171.41%","160.34%","151.29%","132.31%","115.89%","98.82%","98.29%","97.85%","101.11%","100.00%",""
"NOSH","190,056","190,056","190,056","190,006","189,926","189,918","189,894","189,124","192,588","193,774","194,017","194,909","-0.28%"
"YoY %","0.00%","0.00%","0.03%","0.04%","0.00%","0.01%","0.41%","-1.80%","-0.61%","-0.13%","-0.46%","-",""
"Horiz. %","97.51%","97.51%","97.51%","97.48%","97.44%","97.44%","97.43%","97.03%","98.81%","99.42%","99.54%","100.00%",""
"NP Margin","10.75    %","10.75    %","10.75    %","11.18    %","14.16    %","13.45    %","8.82    %","4.15    %","1.17    %","-1.95    %","5.30    %","9.08    %","1.89%"
"YoY %","0.00%","0.00%","-3.85%","-21.05%","5.28%","52.49%","112.53%","254.70%","160.00%","-136.79%","-41.63%","-",""
"Horiz. %","118.39%","118.39%","118.39%","123.13%","155.95%","148.13%","97.14%","45.70%","12.89%","-21.48%","58.37%","100.00%",""
"ROE","10.11    %","10.11    %","10.11    %","12.00    %","15.88    %","16.07    %","12.64    %","6.17    %","1.50    %","-2.73    %","7.85    %","14.23    %","-3.72%"
"YoY %","0.00%","0.00%","-15.75%","-24.43%","-1.18%","27.14%","104.86%","311.33%","154.95%","-134.78%","-44.83%","-",""
"Horiz. %","71.05%","71.05%","71.05%","84.33%","111.60%","112.93%","88.83%","43.36%","10.54%","-19.18%","55.17%","100.00%",""
"RPS","782.90","782.90","782.90","811.72","813.24","770.48","732.03","683.06","636.74","615.00","729.44","711.20","1.07%"
"YoY %","0.00%","0.00%","-3.55%","-0.19%","5.55%","5.25%","7.17%","7.27%","3.53%","-15.69%","2.56%","-",""
"Horiz. %","110.08%","110.08%","110.08%","114.13%","114.35%","108.34%","102.93%","96.04%","89.53%","86.47%","102.56%","100.00%",""
"EPS","67.53","67.52","67.53","74.99","93.68","82.94","57.12","23.87","5.69","-10.20","30.29","54.08","2.50%"
"YoY %","0.01%","-0.01%","-9.95%","-19.95%","12.95%","45.20%","139.30%","319.51%","155.78%","-133.67%","-43.99%","-",""
"Horiz. %","124.87%","124.85%","124.87%","138.66%","173.22%","153.37%","105.62%","44.14%","10.52%","-18.86%","56.01%","100.00%",""
"DPS","27.00","27.00","27.00","29.00","27.00","23.00","20.00","15.00","10.40","10.00","20.00","25.00","0.86%"
"YoY %","0.00%","0.00%","-6.90%","7.41%","17.39%","15.00%","33.33%","44.23%","4.00%","-50.00%","-20.00%","-",""
"Horiz. %","108.00%","108.00%","108.00%","116.00%","108.00%","92.00%","80.00%","60.00%","41.60%","40.00%","80.00%","100.00%",""
"NAPS","6.6800","6.6800","6.6800","6.2500","5.9000","5.1600","4.5200","3.8700","3.7800","3.7400","3.8600","3.8000","6.46%"
"YoY %","0.00%","0.00%","6.88%","5.93%","14.34%","14.16%","16.80%","2.38%","1.07%","-3.11%","1.58%","-",""
"Horiz. %","175.79%","175.79%","175.79%","164.47%","155.26%","135.79%","118.95%","101.84%","99.47%","98.42%","101.58%","100.00%",""
"RPS","708.94","708.94","708.94","734.84","735.90","697.18","662.31","615.50","584.27","567.80","674.30","660.46","0.79%"
"YoY %","0.00%","0.00%","-3.52%","-0.14%","5.55%","5.26%","7.61%","5.35%","2.90%","-15.79%","2.10%","-",""
"Horiz. %","107.34%","107.34%","107.34%","111.26%","111.42%","105.56%","100.28%","93.19%","88.46%","85.97%","102.10%","100.00%",""
"EPS","61.14","61.14","61.14","67.88","84.77","75.05","51.68","21.51","5.22","-9.42","28.00","50.22","2.21%"
"YoY %","0.00%","0.00%","-9.93%","-19.92%","12.95%","45.22%","140.26%","312.07%","155.41%","-133.64%","-44.25%","-",""
"Horiz. %","121.74%","121.74%","121.74%","135.17%","168.80%","149.44%","102.91%","42.83%","10.39%","-18.76%","55.75%","100.00%",""
"DPS","24.45","24.44","24.45","26.25","24.43","20.81","18.10","13.52","9.54","9.23","18.49","23.22","0.57%"
"YoY %","0.04%","-0.04%","-6.86%","7.45%","17.40%","14.97%","33.88%","41.72%","3.36%","-50.08%","-20.37%","-",""
"Horiz. %","105.30%","105.25%","105.30%","113.05%","105.21%","89.62%","77.95%","58.23%","41.09%","39.75%","79.63%","100.00%",""
"NAPS","6.0489","6.0489","6.0489","5.6581","5.3390","4.6691","4.0895","3.4872","3.4685","3.4529","3.5682","3.5289","6.17%"
"YoY %","0.00%","0.00%","6.91%","5.98%","14.35%","14.17%","17.27%","0.54%","0.45%","-3.23%","1.11%","-",""
"Horiz. %","171.41%","171.41%","171.41%","160.34%","151.29%","132.31%","115.89%","98.82%","98.29%","97.85%","101.11%","100.00%",""
"Date","AQR","T4Q","28/06/19","29/06/18","30/06/17","30/06/16","30/06/15","30/06/14","28/06/13","29/06/12","30/06/11","30/06/10","-"
"Price","9.2200","9.2200","9.2200","10.2400","13.4800","7.5000","6.6600","5.0800","2.5700","2.9900","4.5000","6.1800","-"
"P/RPS","1.18","1.18","1.18","1.26","1.66","0.97","0.91","0.74","0.40","0.49","0.62","0.87","3.44%"
"YoY %","0.00%","0.00%","-6.35%","-24.10%","71.13%","6.59%","22.97%","85.00%","-18.37%","-20.97%","-28.74%","-",""
"Horiz. %","135.63%","135.63%","135.63%","144.83%","190.80%","111.49%","104.60%","85.06%","45.98%","56.32%","71.26%","100.00%",""
"P/EPS","13.65","13.65","13.65","13.66","14.39","9.04","11.66","21.28","45.21","-29.31","14.86","11.43","1.99%"
"YoY %","0.00%","0.00%","-0.07%","-5.07%","59.18%","-22.47%","-45.21%","-52.93%","254.25%","-297.24%","30.01%","-",""
