F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","21-May-2019","31-Mar-2019","1","2,774,803","140,676","110,841","86,502","-","3,421,582","- %","3.99%","2.53%","1,168,293","237.51","237.51","7.40","7.40","0.00","0.00","2.9287","2.93"," 474.15%"," 16.76%","29-Mar-2019","5.73","2.41","77.39","1.96","1.29%","0.00%","21-May-2019","5.45","2.29","73.61","1.86","1.36%","0.00%"
"31-Dec-2018","27-Feb-2019","31-Dec-2018","4","2,681,828","103,946","76,128","15,066","29,207","3,326,717","193.86%","2.84%","0.45%","1,168,293","229.55","229.55","1.29","1.29","2.50","2.50","2.8475","2.85"," -88.24%"," 103.48%","31-Dec-2018","5.47","2.38","424.17","1.92","0.24%","0.46%","27-Feb-2019","5.82","2.54","451.31","2.04","0.22%","0.43%"
"31-Dec-2018","30-Nov-2018","30-Sep-2018","3","3,289,976","233,568","172,071","128,130","-","3,287,812","- %","5.23%","3.90%","1,168,293","281.61","281.61","10.97","10.97","0.00","0.00","2.8142","2.81"," 3.02%"," 536.31%","28-Sep-2018","5.02","1.78","45.77","1.78","2.18%","0.00%","30-Nov-2018","5.05","1.79","46.05","1.79","2.17%","0.00%"
"31-Dec-2018","29-Aug-2018","30-Jun-2018","2","2,919,134","301,339","139,597","124,376","-","3,178,577","- %","4.78%","3.91%","1,168,293","249.86","249.86","10.65","10.65","0.00","0.00","2.7207","2.72"," 67.89%"," 159.42%","29-Jun-2018","5.97","2.39","56.08","2.19","1.78%","0.00%","29-Aug-2018","6.05","2.42","56.83","2.22","1.76%","0.00%"
"31-Dec-2018","22-May-2018","31-Mar-2018","1","2,415,339","147,300","93,794","74,084","58,414","3,127,756","78.85%","3.88%","2.37%","1,168,293","206.74","206.74","6.34","6.34","5.00","5.00","2.6772","2.68"," 117.12%"," 267.39%","30-Mar-2018","6.13","2.97","96.67","2.29","1.03%","0.82%","22-May-2018","6.60","3.19","104.08","2.47","0.96%","0.76%"
"31-Dec-2017","27-Feb-2018","31-Dec-2017","4","2,954,658","17,584","-428,673","-432,670","-","3,082,426","- %","-14.51%","-14.04%","1,168,293","252.90","252.90","-37.04","-37.04","0.00","0.00","2.6384","2.64"," -1,373.32%"," 71.79%","29-Dec-2017","5.20","2.06","-14.04","1.97","-7.12%","0.00%","27-Feb-2018","6.49","2.57","-17.52","2.46","-5.71%","0.00%"
"31-Dec-2017","28-Nov-2017","30-Sep-2017","3","2,671,008","19,932","-9,825","-29,367","-","3,521,354","- %","-0.37%","-0.83%","1,168,293","228.62","228.62","-2.51","-2.51","0.00","0.00","3.0141","3.01"," 85.97%"," 77.20%","29-Sep-2017","5.55","2.43","-220.79","1.84","-0.45%","0.00%","28-Nov-2017","5.30","2.32","-210.85","1.76","-0.47%","0.00%"
"31-Dec-2017","28-Aug-2017","30-Jun-2017","2","2,785,682","-11,199","-224,891","-209,302","-","3,535,257","- %","-8.07%","-5.92%","1,168,293","238.44","238.44","-17.92","-17.92","0.00","0.00","3.0260","3.03"," -1,137.95%"," -1,625.92%","30-Jun-2017","5.97","2.50","-33.32","1.97","-3.00%","0.00%","28-Aug-2017","5.75","2.41","-32.10","1.90","-3.12%","0.00%"
"31-Dec-2017","23-May-2017","31-Mar-2017","1","2,695,150","138,856","-10,561","20,165","-","4,758,811","- %","-0.39%","0.42%","1,168,293","230.69","230.69","1.73","1.73","0.00","0.00","4.0733","4.07"," 101.31%"," 21.62%","31-Mar-2017","6.00","2.60","347.62","1.47","0.29%","0.00%","23-May-2017","5.91","2.56","342.41","1.45","0.29%","0.00%"
"31-Dec-2016","27-Feb-2017","31-Dec-2016","4","2,937,886","-542,762","-2,098,242","-1,533,664","-","4,718,463","- %","-71.42%","-32.50%","1,168,283","251.47","251.47","-131.27","-131.27","0.00","0.00","4.0388","4.04"," -1,090.47%"," -436.17%","30-Dec-2016","4.57","1.82","-3.48","1.13","-28.73%","0.00%","27-Feb-2017","5.58","2.22","-4.25","1.38","-23.53%","0.00%"
