Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","664,466","706,605","661,257","679,283","579,285","662,241","561,727","449,027","348,816","349,650","287,203","225,902","12.67%"
"YoY %","-5.96%","6.86%","-2.65%","17.26%","-12.53%","17.89%","25.10%","28.73%","-0.24%","21.74%","27.14%","-",""
"Horiz. %","294.14%","312.79%","292.72%","300.70%","256.43%","293.15%","248.66%","198.77%","154.41%","154.78%","127.14%","100.00%",""
"PBT","20,354","47,090","55,385","63,443","45,732","79,956","50,773","49,231","44,215","46,202","31,132","33,204","5.85%"
"YoY %","-56.78%","-14.98%","-12.70%","38.73%","-42.80%","57.48%","3.13%","11.34%","-4.30%","48.41%","-6.24%","-",""
"Horiz. %","61.30%","141.82%","166.80%","191.07%","137.73%","240.80%","152.91%","148.27%","133.16%","139.15%","93.76%","100.00%",""
"Tax","-2,756","-9,350","-12,243","-15,432","-9,666","-22,366","-12,263","-11,199","-9,866","-8,975","-5,469","-7,922","4.95%"
"YoY %","70.52%","23.63%","20.66%","-59.65%","56.78%","-82.39%","-9.50%","-13.51%","-9.93%","-64.11%","30.96%","-",""
"Horiz. %","34.79%","118.03%","154.54%","194.80%","122.01%","282.33%","154.80%","141.37%","124.54%","113.29%","69.04%","100.00%",""
"NP","17,598","37,740","43,142","48,011","36,066","57,590","38,510","38,032","34,349","37,227","25,663","25,282","6.11%"
"YoY %","-53.37%","-12.52%","-10.14%","33.12%","-37.37%","49.55%","1.26%","10.72%","-7.73%","45.06%","1.51%","-",""
"Horiz. %","69.61%","149.28%","170.64%","189.90%","142.65%","227.79%","152.32%","150.43%","135.86%","147.25%","101.51%","100.00%",""
"NP to SH","17,598","37,740","43,142","48,011","36,066","57,590","38,510","38,032","34,349","37,227","25,663","25,282","6.11%"
"YoY %","-53.37%","-12.52%","-10.14%","33.12%","-37.37%","49.55%","1.26%","10.72%","-7.73%","45.06%","1.51%","-",""
"Horiz. %","69.61%","149.28%","170.64%","189.90%","142.65%","227.79%","152.32%","150.43%","135.86%","147.25%","101.51%","100.00%",""
